Address:,USB0::0x0957::0x179B::MY54313431::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY54313431,,-0.43125,-0.00380653288448229,-0.0235866870498285,
Firmware Version:,02.65.2021030741,,-0.43020833334,-0.00380653288448229,-0.0223304056562483,
Start Time:,2023-06-04 13:18:14.104,,-0.42916666668,-0.00368090474512428,-0.0235866870498285,
,,,-0.42812500002,-0.00380653288448229,-0.0235866870498285,
Analog Sample Count:,960,,-0.42708333336,-0.00380653288448229,-0.0235866870498285,
Function Sample Count:,0,,-0.4260416667,-0.00380653288448229,-0.0235866870498285,
Waveform Memory Sample Count:,0,,-0.42500000004,-0.00368090474512428,-0.0235866870498285,
Digital Sample Count:,0,,-0.42395833338,-0.00380653288448229,-0.0235866870498285,
,,,-0.42291666672,-0.00380653288448229,-0.0223304056562483,
Setup Text Information:,,,-0.42187500006,-0.00380653288448229,-0.0248429684434086,
ANALOG,,,-0.4208333334,-0.00368090474512428,-0.0248429684434086,
Channel 1,,,-0.41979166674,-0.00380653288448229,-0.0223304056562483,
Scale,50 mV/,,-0.41875000008,-0.00368090474512428,-0.0235866870498285,
Pos,-17.5 mV,,-0.41770833342,-0.00368090474512428,-0.0248429684434086,
Coup,,,-0.41666666676,-0.00368090474512428,-0.0235866870498285,
BW,Off,,-0.4156250001,-0.00368090474512428,-0.0223304056562483,
Inv,Off,,-0.41458333344,-0.00368090474512428,-0.0223304056562483,
Imp,1M Ohm,,-0.41354166678,-0.00380653288448229,-0.0235866870498285,
Trace Label,1,,-0.41250000012,-0.00368090474512428,-0.0235866870498285,
Probe,1,,-0.41145833346,-0.00380653288448229,-0.0235866870498285,
Skew,0 s,,-0.4104166668,-0.00380653288448229,-0.0223304056562483,
,,,-0.40937500014,-0.00368090474512428,-0.0235866870498285,
Channel 2,,,-0.40833333348,-0.00368090474512428,-0.0235866870498285,
Scale,500 mV/,,-0.40729166682,-0.00368090474512428,-0.0235866870498285,
Pos,193.75 mV,,-0.40625000016,-0.00380653288448229,-0.0235866870498285,
Coup,,,-0.4052083335,-0.00368090474512428,-0.0248429684434086,
BW,Off,,-0.40416666684,-0.00368090474512428,-0.0248429684434086,
Inv,Off,,-0.40312500018,-0.00380653288448229,-0.0223304056562483,
Imp,1M Ohm,,-0.40208333352,-0.00380653288448229,-0.0248429684434086,
Trace Label,2,,-0.40104166686,-0.00380653288448229,-0.0235866870498285,
Probe,1,,-0.4000000002,-0.00380653288448229,-0.0235866870498285,
Skew,0 s,,-0.39895833354,-0.00368090474512428,-0.0235866870498285,
,,,-0.39791666688,-0.00368090474512428,-0.0248429684434086,
MATH,,,-0.39687500022,-0.00368090474512428,-0.0235866870498285,
REFERENCE WAVEFORM,,,-0.39583333356,-0.00368090474512428,-0.0235866870498285,
TRIGGER,,,-0.3947916669,-0.00368090474512428,-0.0235866870498285,
Sweep Mode,AUTO,,-0.39375000024,-0.00368090474512428,-0.0223304056562483,
Coup,DC,,-0.39270833358,-0.00368090474512428,-0.0235866870498285,
Noise Rej,Off,,-0.39166666692,-0.00368090474512428,-0.0235866870498285,
HF Rej,Off,,-0.39062500026,-0.00380653288448229,-0.0235866870498285,
Holdoff,40.0 ns,,-0.3895833336,-0.00355527660576627,-0.0223304056562483,
Mode,GLIT,,-0.38854166694,-0.00368090474512428,-0.0248429684434086,
Source,CHAN1,,-0.38750000028,-0.00368090474512428,-0.0248429684434086,
Slope,POS,,-0.38645833362,-0.00368090474512428,-0.0235866870498285,
Level,-5.2 mV V,,-0.38541666696,-0.00368090474512428,-0.0248429684434086,
,,,-0.3843750003,-0.00368090474512428,-0.0235866870498285,
HORIZONTAL,,,-0.38333333364,-0.00368090474512428,-0.0235866870498285,
Mode,MAIN,,-0.38229166698,-0.00368090474512428,-0.0235866870498285,
Ref,CENT,,-0.38125000032,-0.00368090474512428,-0.0248429684434086,
Main Scale,100 ms/,,-0.38020833366,-0.00368090474512428,-0.0223304056562483,
