Address:,USB0::0x0957::0x179B::MY59127609::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY59127609,,-0.14428125,0.000703517580404878,-0.00937437603715807,
Firmware Version:,02.65.2021030741,,-0.14371875,0.000703517580404878,-0.00834422511979938,
Start Time:,2023-02-14 14:18:33.319,,-0.14315625,0.000703517580404878,-0.00937437603715807,
,,,-0.14259375,0.000703517580404878,-0.00937437603715807,
,,,-0.14203125,0.000703517580404878,-0.00937437603715807,
,,,-0.14146875,0.000703517580404878,-0.00937437603715807,
,,,-0.14090625,0.000804020091891289,-0.00937437603715807,
,,,-0.14034375,0.000804020091891289,-0.00937437603715807,
,,,-0.13978125,0.000804020091891289,-0.00937437603715807,
,,,-0.13921875,0.000804020091891289,-0.00937437603715807,
,,,-0.13865625,0.000804020091891289,-0.00937437603715807,
,,,-0.13809375,0.0009045226033777,-0.00937437603715807,
,,,-0.13753125,0.0009045226033777,-0.00937437603715807,
,,,-0.13696875,0.0009045226033777,-0.00834422511979938,
,,,-0.13640625,0.0009045226033777,-0.0104045269545168,
,,,-0.13584375,0.0009045226033777,-0.00937437603715807,
,,,-0.13528125,0.0009045226033777,-0.00937437603715807,
,,,-0.13471875,0.0009045226033777,-0.00937437603715807,
,,,-0.13415625,0.00100502511486411,-0.00937437603715807,
,,,-0.13359375,0.00100502511486411,-0.00937437603715807,
,,,-0.13303125,0.00100502511486411,-0.00937437603715807,
,,,-0.13246875,0.00100502511486411,-0.00937437603715807,
,,,-0.13190625,0.00100502511486411,-0.00937437603715807,
,,,-0.13134375,0.00110552762635052,-0.00937437603715807,
,,,-0.13078125,0.00110552762635052,-0.00937437603715807,
,,,-0.13021875,0.00110552762635052,-0.00834422511979938,
,,,-0.12965625,0.00110552762635052,-0.00937437603715807,
,,,-0.12909375,0.00110552762635052,-0.00834422511979938,
,,,-0.12853125,0.00120603013783693,-0.00834422511979938,
,,,-0.12796875,0.00120603013783693,-0.00834422511979938,
,,,-0.12740625,0.00120603013783693,-0.00834422511979938,
,,,-0.12684375,0.00120603013783693,-0.00937437603715807,
,,,-0.12628125,0.00130653264932334,-0.00937437603715807,
