Address:,USB0::0x0957::0x179B::MY59127609::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY59127609,,-0.120265625,-0.00928266328992322,-0.00150602887151763,
Firmware Version:,02.65.2021030741,,-0.119817708335,-0.00935804017353803,-0.00150602887151763,
Start Time:,2023-02-14 14:25:18.144,,-0.11936979167,-0.00943341705715284,-0.00150602887151763,
,,,-0.118921875005,-0.00950879394076765,-0.00150602887151763,
,,,-0.11847395834,-0.00958417082438245,-0.00150602887151763,
,,,-0.118026041675,-0.00973492459161207,-0.00150602887151763,
,,,-0.11757812501,-0.00973492459161207,-0.00169195847411174,
,,,-0.117130208345,-0.00981030147522688,-0.00169195847411174,
,,,-0.11668229168,-0.0099610552424565,-0.00150602887151763,
,,,-0.116234375015,-0.0100364321260713,-0.00150602887151763,
,,,-0.11578645835,-0.0101871858933009,-0.00150602887151763,
,,,-0.115338541685,-0.0102625627769157,-0.00150602887151763,
,,,-0.11489062502,-0.0102625627769157,-0.00150602887151763,
,,,-0.114442708355,-0.0104133165441453,-0.00169195847411174,
,,,-0.11399479169,-0.010564070311375,-0.00150602887151763,
,,,-0.113546875025,-0.010564070311375,-0.00150602887151763,
,,,-0.11309895836,-0.0106394471949898,-0.00150602887151763,
,,,-0.112651041695,-0.0107148240786046,-0.00150602887151763,
,,,-0.11220312503,-0.0108655778458342,-0.00150602887151763,
,,,-0.111755208365,-0.010940954729449,-0.00150602887151763,
,,,-0.1113072917,-0.0110917084966786,-0.00169195847411174,
,,,-0.110859375035,-0.0111670853802934,-0.00169195847411174,
,,,-0.11041145837,-0.0112424622639082,-0.00169195847411174,
,,,-0.109963541705,-0.0113932160311379,-0.00150602887151763,
,,,-0.10951562504,-0.0114685929147527,-0.00150602887151763,
,,,-0.109067708375,-0.0116193466819823,-0.00150602887151763,
,,,-0.10861979171,-0.0116947235655971,-0.00150602887151763,
,,,-0.108171875045,-0.0117701004492119,-0.00150602887151763,
,,,-0.10772395838,-0.0119208542164415,-0.00150602887151763,
,,,-0.107276041715,-0.0119962311000563,-0.00150602887151763,
,,,-0.10682812505,-0.0121469848672859,-0.00169195847411174,
,,,-0.106380208385,-0.0122223617509007,-0.00150602887151763,
,,,-0.10593229172,-0.0123731155181304,-0.00150602887151763,
,,,-0.105484375055,-0.01252386928536,-0.00150602887151763,
,,,-0.10503645839,-0.0125992461689748,-0.00169195847411174,
,,,-0.104588541725,-0.0127499999362044,-0.00150602887151763,
,,,-0.10414062506,-0.0128253768198192,-0.00169195847411174,
,,,-0.103692708395,-0.0129761305870488,-0.00150602887151763,
,,,-0.10324479173,-0.0130515074706636,-0.00169195847411174,
,,,-0.102796875065,-0.0132022612378933,-0.00150602887151763,
,,,-0.1023489584,-0.0132776381215081,-0.00150602887151763,
,,,-0.101901041735,-0.0134283918887377,-0.00150602887151763,
,,,-0.10145312507,-0.0135791456559673,-0.00150602887151763,
,,,-0.101005208405,-0.0137298994231969,-0.00150602887151763,
,,,-0.10055729174,-0.0138052763068117,-0.00150602887151763,
,,,-0.100109375075,-0.0139560300740413,-0.00150602887151763,
,,,-0.09966145841,-0.014106783841271,-0.00169195847411174,
,,,-0.099213541745,-0.0142575376085006,-0.00150602887151763,
,,,-0.09876562508,-0.0144082913757302,-0.00150602887151763,
,,,-0.098317708415,-0.0145590451429598,-0.00169195847411174,
,,,-0.09786979175,-0.0147097989101894,-0.00169195847411174,
,,,-0.097421875085,-0.014860552677419,-0.00169195847411174,
,,,-0.09697395842,-0.0149359295610338,-0.00169195847411174,
,,,-0.096526041755,-0.0150866833282635,-0.00169195847411174,
,,,-0.09607812509,-0.0153128139791079,-0.00169195847411174,
,,,-0.095630208425,-0.0154635677463375,-0.00169195847411174,
,,,-0.09518229176,-0.0155389446299523,-0.00169195847411174,
,,,-0.094734375095,-0.0157650752807967,-0.00150602887151763,
,,,-0.09428645843,-0.0159158290480264,-0.00169195847411174,
