Address:,USB0::0x0957::0x179B::MY59127609::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY59127609,,-0.19575,-0.00317713571712375,-0.012346729170531,
Firmware Version:,02.65.2021030741,,-0.195145833335,-0.00325251260073856,-0.0137035129591823,
Start Time:,2023-02-14 14:44:47.948,,-0.19454166667,-0.00325251260073856,-0.012346729170531,
,,,-0.193937500005,-0.00332788948435336,-0.012346729170531,
,,,-0.19333333334,-0.00332788948435336,-0.0137035129591823,
,,,-0.192729166675,-0.00332788948435336,-0.012346729170531,
,,,-0.19212500001,-0.00332788948435336,-0.0137035129591823,
,,,-0.191520833345,-0.00332788948435336,-0.012346729170531,
,,,-0.19091666668,-0.00340326636796817,-0.0137035129591823,
,,,-0.190312500015,-0.00340326636796817,-0.0137035129591823,
,,,-0.18970833335,-0.00347864325158298,-0.012346729170531,
,,,-0.189104166685,-0.00347864325158298,-0.012346729170531,
,,,-0.18850000002,-0.00347864325158298,-0.012346729170531,
,,,-0.187895833355,-0.00347864325158298,-0.0109899453818798,
,,,-0.18729166669,-0.00355402013519779,-0.012346729170531,
,,,-0.186687500025,-0.00355402013519779,-0.012346729170531,
,,,-0.18608333336,-0.00355402013519779,-0.0137035129591823,
,,,-0.185479166695,-0.0036293970188126,-0.012346729170531,
,,,-0.18487500003,-0.0036293970188126,-0.012346729170531,
,,,-0.184270833365,-0.0036293970188126,-0.012346729170531,
,,,-0.1836666667,-0.00370477390242741,-0.012346729170531,
,,,-0.183062500035,-0.00370477390242741,-0.012346729170531,
,,,-0.18245833337,-0.00378015078604221,-0.012346729170531,
,,,-0.181854166705,-0.00378015078604221,-0.012346729170531,
,,,-0.18125000004,-0.00378015078604221,-0.0109899453818798,
,,,-0.180645833375,-0.00378015078604221,-0.0137035129591823,
,,,-0.18004166671,-0.00385552766965702,-0.012346729170531,
,,,-0.179437500045,-0.00385552766965702,-0.012346729170531,
,,,-0.17883333338,-0.00385552766965702,-0.012346729170531,
,,,-0.178229166715,-0.00400628143688664,-0.012346729170531,
,,,-0.17762500005,-0.00400628143688664,-0.012346729170531,
,,,-0.177020833385,-0.00400628143688664,-0.012346729170531,
,,,-0.17641666672,-0.00408165832050145,-0.012346729170531,
,,,-0.175812500055,-0.00408165832050145,-0.012346729170531,
,,,-0.17520833339,-0.00408165832050145,-0.012346729170531,
,,,-0.174604166725,-0.00415703520411626,-0.012346729170531,
,,,-0.17400000006,-0.00415703520411626,-0.012346729170531,
,,,-0.173395833395,-0.00415703520411626,-0.012346729170531,
,,,-0.17279166673,-0.00415703520411626,-0.0109899453818798,
,,,-0.172187500065,-0.00423241208773106,-0.0137035129591823,
,,,-0.1715833334,-0.00430778897134587,-0.0137035129591823,
,,,-0.170979166735,-0.00430778897134587,-0.012346729170531,
,,,-0.17037500007,-0.00430778897134587,-0.012346729170531,
,,,-0.169770833405,-0.00438316585496068,-0.012346729170531,
,,,-0.16916666674,-0.00438316585496068,-0.012346729170531,
,,,-0.168562500075,-0.00438316585496068,-0.012346729170531,
,,,-0.16795833341,-0.0045339196221903,-0.012346729170531,
,,,-0.167354166745,-0.0045339196221903,-0.0137035129591823,
,,,-0.16675000008,-0.0045339196221903,-0.012346729170531,
,,,-0.166145833415,-0.00460929650580511,-0.012346729170531,
,,,-0.16554166675,-0.00460929650580511,-0.012346729170531,
,,,-0.164937500085,-0.00468467338941991,-0.012346729170531,
,,,-0.16433333342,-0.00468467338941991,-0.012346729170531,
,,,-0.163729166755,-0.00476005027303472,-0.012346729170531,
,,,-0.16312500009,-0.00476005027303472,-0.012346729170531,
,,,-0.162520833425,-0.00483542715664953,-0.012346729170531,
,,,-0.16191666676,-0.00483542715664953,-0.012346729170531,
,,,-0.161312500095,-0.00491080404026434,-0.012346729170531,
,,,-0.16070833343,-0.00491080404026434,-0.0109899453818798,
,,,-0.160104166765,-0.00498618092387915,-0.012346729170531,
,,,-0.1595000001,-0.00498618092387915,-0.012346729170531,
,,,-0.158895833435,-0.00506155780749395,-0.012346729170531,
,,,-0.15829166677,-0.00513693469110876,-0.0109899453818798,
,,,-0.157687500105,-0.00521231157472357,-0.012346729170531,
,,,-0.15708333344,-0.00521231157472357,-0.012346729170531,
,,,-0.156479166775,-0.00521231157472357,-0.0137035129591823,
,,,-0.15587500011,-0.00528768845833838,-0.0137035129591823,
,,,-0.155270833445,-0.00536306534195319,-0.012346729170531,
,,,-0.15466666678,-0.005438442225568,-0.012346729170531,
,,,-0.154062500115,-0.005438442225568,-0.012346729170531,
,,,-0.15345833345,-0.0055138191091828,-0.0137035129591823,
,,,-0.152854166785,-0.0055138191091828,-0.012346729170531,
,,,-0.15225000012,-0.00558919599279761,-0.012346729170531,
,,,-0.151645833455,-0.00566457287641242,-0.012346729170531,
,,,-0.15104166679,-0.00573994976002723,-0.0137035129591823,
,,,-0.150437500125,-0.00573994976002723,-0.012346729170531,
,,,-0.14983333346,-0.00581532664364204,-0.0137035129591823,
,,,-0.149229166795,-0.00581532664364204,-0.012346729170531,
,,,-0.14862500013,-0.00589070352725685,-0.012346729170531,
,,,-0.148020833465,-0.00589070352725685,-0.012346729170531,
,,,-0.1474166668,-0.00604145729448646,-0.012346729170531,
,,,-0.146812500135,-0.00611683417810127,-0.012346729170531,
,,,-0.14620833347,-0.00611683417810127,-0.012346729170531,
,,,-0.145604166805,-0.00619221106171608,-0.0137035129591823,
,,,-0.14500000014,-0.00619221106171608,-0.012346729170531,
,,,-0.144395833475,-0.0063429648289457,-0.012346729170531,
,,,-0.14379166681,-0.0063429648289457,-0.012346729170531,
,,,-0.143187500145,-0.0064183417125605,-0.0137035129591823,
,,,-0.14258333348,-0.00649371859617531,-0.0137035129591823,
,,,-0.141979166815,-0.00656909547979012,-0.012346729170531,
,,,-0.14137500015,-0.00664447236340493,-0.012346729170531,
,,,-0.140770833485,-0.00664447236340493,-0.0109899453818798,
,,,-0.14016666682,-0.00671984924701974,-0.012346729170531,
,,,-0.139562500155,-0.00679522613063455,-0.012346729170531,
,,,-0.13895833349,-0.00687060301424935,-0.012346729170531,
,,,-0.138354166825,-0.00702135678147897,-0.012346729170531,
,,,-0.13775000016,-0.00702135678147897,-0.0109899453818798,
,,,-0.137145833495,-0.00709673366509378,-0.012346729170531,
,,,-0.13654166683,-0.0072474874323234,-0.012346729170531,
,,,-0.135937500165,-0.0072474874323234,-0.0137035129591823,
,,,-0.1353333335,-0.00739824119955301,-0.0109899453818798,
,,,-0.134729166835,-0.00747361808316782,-0.012346729170531,
,,,-0.13412500017,-0.00747361808316782,-0.012346729170531,
,,,-0.133520833505,-0.00762437185039744,-0.012346729170531,
,,,-0.13291666684,-0.00762437185039744,-0.0109899453818798,
,,,-0.132312500175,-0.00769974873401225,-0.012346729170531,
,,,-0.13170833351,-0.00785050250124186,-0.012346729170531,
,,,-0.131104166845,-0.00792587938485667,-0.0137035129591823,
,,,-0.13050000018,-0.00800125626847148,-0.012346729170531,
,,,-0.129895833515,-0.00807663315208629,-0.012346729170531,
,,,-0.12929166685,-0.0081520100357011,-0.012346729170531,
,,,-0.128687500185,-0.0082273869193159,-0.012346729170531,
,,,-0.12808333352,-0.00830276380293071,-0.0109899453818798,
,,,-0.127479166855,-0.00837814068654552,-0.0109899453818798,
,,,-0.12687500019,-0.00852889445377514,-0.012346729170531,
,,,-0.126270833525,-0.00860427133738995,-0.012346729170531,
,,,-0.12566666686,-0.00875502510461956,-0.012346729170531,
,,,-0.125062500195,-0.00875502510461956,-0.012346729170531,
,,,-0.12445833353,-0.00890577887184918,-0.012346729170531,
,,,-0.123854166865,-0.00898115575546399,-0.012346729170531,
,,,-0.1232500002,-0.0090565326390788,-0.0137035129591823,
,,,-0.122645833535,-0.0091319095226936,-0.012346729170531,
,,,-0.12204166687,-0.00928266328992322,-0.012346729170531,
,,,-0.121437500205,-0.00935804017353803,-0.012346729170531,
,,,-0.12083333354,-0.00943341705715284,-0.012346729170531,
,,,-0.120229166875,-0.00958417082438245,-0.012346729170531,
,,,-0.11962500021,-0.00973492459161207,-0.012346729170531,
,,,-0.119020833545,-0.00988567835884169,-0.012346729170531,
,,,-0.11841666688,-0.0099610552424565,-0.0137035129591823,
,,,-0.117812500215,-0.0100364321260713,-0.012346729170531,
,,,-0.11720833355,-0.0101871858933009,-0.012346729170531,
,,,-0.116604166885,-0.0102625627769157,-0.0137035129591823,
,,,-0.11600000022,-0.0104133165441453,-0.012346729170531,
,,,-0.115395833555,-0.010564070311375,-0.012346729170531,
,,,-0.11479166689,-0.0106394471949898,-0.012346729170531,
,,,-0.114187500225,-0.0107902009622194,-0.012346729170531,
,,,-0.11358333356,-0.010940954729449,-0.012346729170531,
,,,-0.112979166895,-0.0110917084966786,-0.0137035129591823,
,,,-0.11237500023,-0.0112424622639082,-0.012346729170531,
,,,-0.111770833565,-0.011317839147523,-0.012346729170531,
,,,-0.1111666669,-0.0114685929147527,-0.0137035129591823,
,,,-0.110562500235,-0.0116193466819823,-0.0137035129591823,
,,,-0.10995833357,-0.0117701004492119,-0.012346729170531,
,,,-0.109354166905,-0.0119208542164415,-0.012346729170531,
,,,-0.10875000024,-0.0119962311000563,-0.012346729170531,
,,,-0.108145833575,-0.0121469848672859,-0.012346729170531,
,,,-0.10754166691,-0.0122977386345156,-0.0109899453818798,
,,,-0.106937500245,-0.0124484924017452,-0.0137035129591823,
,,,-0.10633333358,-0.0126746230525896,-0.012346729170531,
,,,-0.105729166915,-0.0128253768198192,-0.012346729170531,
,,,-0.10512500025,-0.0130515074706636,-0.0137035129591823,
,,,-0.104520833585,-0.0131268843542784,-0.012346729170531,
